v_id,v_name,v_dist,v_cat
4f32816a19836c91c7de5fc1,Mirrors Coffee House,867,Food
4e0b5843fa76f9d12b9076f7,Hings Kwok,774,Chinese Restaurant
4da7154dfa8ca994285550b7,Ricky's Restaurant,800,Caribbean Restaurant
5998aac6bed4833255ead3eb,Jan's Coffee Shop,1011,Café
4ed4e2de490137002cd8b387,Yansel Restaurant Corp.,370,Diner
55abe2da498e24734fecf8bf,Line & Moore Deli Grocery & Coffee Bar,1195,Deli / Bodega
56eeb244cd10ffe7a63c2bce,Ian's Coffee,1048,Coffee Shop
4e4cdcdfbd413c4cc66cc4b5,Bert's Catering & Restaurant,542,American Restaurant
4b57c194f964a5207a3f28e3,sing lee,1034,Chinese Restaurant
523f5d46498edd52f1fde87b,Soldier Jerk Center and Restaurant,1008,Caribbean Restaurant
504cd5c5e4b09a44321944d1,Brooklyn Beso,729,Latin American Restaurant
4cd353636be6a143fb019402,Country Spice Restaurant,422,Cajun / Creole Restaurant
4f3218f119836c91c7b58f8f,Throop Chinese Restaurant,472,Chinese Restaurant
4cf85473ee0ea143c3ce3b97,Ullah Restaurant,1040,Indian Restaurant
4f329b1f19836c91c7e823b1,Sun Hing Chinese Restaurant,882,Food
4c55c78a4623be9a596b09f5,Key Food,1012,Supermarket
4b26a067f964a520927e24e3,Golden Hing,1093,Chinese Restaurant
522cad0111d24cdd3d76550e,Dylan's Restaurant,552,American Restaurant
5b5cc5e13af988002c480af0,Stumptown Coffee Roasters,782,Coffee Shop
4b45241af964a520130626e3,The Archives Restaurant & Bar,498,Hotel Bar
59d7872e5a2c911745c2e8ca,Joe Coffee,316,Coffee Shop
5754416b498e80be5d604dfc,Gregory's Coffee,351,Café
5b13f0d8e97dfb00356e4cba,About Coffee,645,Coffee Shop
5c119dac829b0c002c9799b8,Grand Canyon Restaurant,125,Mexican Restaurant
4e1ee677fa76920758b1bc1f,Assem Abdelhamid Coffee Cart,157,Coffee Shop
49f3261bf964a520696a1fe3,Clark's Restaurant,195,Diner
4a12b724f964a52090771fe3,Park Plaza Diner,278,Diner
52487385498e8d3af50faac2,The Long Island Bar,619,Cocktail Bar
43eb685af964a520382f1fe3,Yemen Cafe,650,Middle Eastern Restaurant
49edd0a5f964a520fa671fe3,Starbucks,146,Coffee Shop
560846a8498ecd0d6c2e04dc,Sultan Restaurant & Cafe Lounge,617,Mediterranean Restaurant
49c16439f964a520a4551fe3,O'Keefe's Bar & Grill,476,Bar
594d2ae06bdee61a24ece875,Nobletree Coffee,1039,Coffee Shop
4f32594519836c91c7cef39b,Old Mexico Restaurant,130,Food
4aae810bf964a520446220e3,Bridge Coffee Shop,1044,Café
5b783a532d270e001c6a84e3,Kaigo Coffee Room,675,Coffee Shop
4fbc1488e4b04e551e0c3a57,Awash Ethiopian Restaurant,1128,Ethiopian Restaurant
4d2cb65f4b635941ed22bdd5,Coffee Truck - Court Street,502,Coffee Shop
3fd66200f964a520efe81ee3,The River Café,882,American Restaurant
43655e80f964a52062291fe3,Teresa's Restaurant,204,Eastern European Restaurant
4a3e9ee4f964a52026a31fe3,Brooklyn Fare,1054,Grocery Store
476f8da1f964a520044d1fe3,Lantern Thai Kitchen,173,Thai Restaurant
51c2e975498edfff0145ce7c,Coffee Cart Man,439,Coffee Shop
5a98017ebe70786fff0b6e3b,SE7EN - Fine Dining Restaurant,179,Restaurant
412bd680f964a520aa0c1fe3,Pedro's,934,Mexican Restaurant
4e6f4fea7d8bbeefd9cd5a31,Borough Hall Coffee Cart,402,Food Truck
4a9b025ef964a520f93320e3,Starbucks,624,Coffee Shop
4cf2cdcce9425481e34472c5,Galapagos Deli & Restaurant,828,South American Restaurant
5571f8b1498e84218e73c212,Roomr Coffee Lounge,753,Café
4f32545019836c91c7cd08a9,The Greeks Coffee Shop,751,Food
4db0a697fc60cfe27fb4b875,RITTER SPORT @the coffee box,948,Candy Store
4f32a09219836c91c7ea2d48,Olga Coffee Shop,766,Food
59224f944940bc207cb9b216,Musa Coffee Shop,821,Coffee Shop
4e4e4cbebd4101d0d7a72a78,Migita Japenese Restaurant & Cocktail Bar,230,Japanese Restaurant
4b5526faf964a520fddc27e3,Amarachi,744,African Restaurant
4ea5918d5c5cd12b36f2bdfb,Bella Pizzeria Restaurant,971,Pizza Place
4cadc0a78c48a0936e576e2c,Coffee & Donut Cart,709,Food Truck
530a2105498ec96180d3a42c,Absolute Coffee,1007,Coffee Shop
4f3247ec19836c91c7c83125,Sarwat Ghattas Coffee Shop,870,Food
5b19dc1e628c83002cacca4d,Ludwig Coffee,952,Coffee Shop
5b0f316dbcbf7a002cdd2bb6,Ludwig Coffee,978,Coffee Shop
4f3265a119836c91c7d3c6f7,Hadramout Restaurant,673,Restaurant
4e012ba67d8beaa1649eec7b,The Coffee Essence Java Bar,769,Coffee Shop
4f281945e4b0a242d2bf2bee,DGGD Coffee Shop,590,Coffee Shop
52dd289b498e28216b1ab418,Casella Bagel Coffee Shop,770,Bagel Shop
4e81c89377c818009da48e8d,Alex Coffee Cart,661,Food Truck
5b5cc5e13af988002c480af0,Stumptown Coffee Roasters,553,Coffee Shop
4b45241af964a520130626e3,The Archives Restaurant & Bar,1040,Hotel Bar
49e49a74f964a52010631fe3,D'Amico Coffee Roasters,554,Coffee Shop
58d933702f91cb026f478e38,East One Coffee Roasters,775,Coffee Shop
4fbc1488e4b04e551e0c3a57,Awash Ethiopian Restaurant,427,Ethiopian Restaurant
4f3247ec19836c91c7c83125,Sarwat Ghattas Coffee Shop,125,Food
5b13f0d8e97dfb00356e4cba,About Coffee,629,Coffee Shop
52487385498e8d3af50faac2,The Long Island Bar,357,Cocktail Bar
560846a8498ecd0d6c2e04dc,Sultan Restaurant & Cafe Lounge,410,Mediterranean Restaurant
4b54d107f964a520e3cd27e3,Caruso Pizzeria & Restaurant,688,Pizza Place
4a564295f964a520dfb41fe3,Cobble Hill Coffee Shop,565,Diner
43eb685af964a520382f1fe3,Yemen Cafe,481,Middle Eastern Restaurant
5754416b498e80be5d604dfc,Gregory's Coffee,907,Café
4f244df0e4b047657992b2e6,Fried Frank Starbucks Coffee Machine,237,Coffee Shop
4b00664ef964a520c33d22e3,Stumptown Coffee Roasters,1147,Coffee Shop
5b783a532d270e001c6a84e3,Kaigo Coffee Room,601,Coffee Shop
49c16439f964a520a4551fe3,O'Keefe's Bar & Grill,774,Bar
4d2cb65f4b635941ed22bdd5,Coffee Truck - Court Street,750,Coffee Shop
4f44b2f619836ed00195ebe1,Red Apple Chinese Restaurant,539,Food
5af722ff7e4b4e0030e984b4,Sol Coffee & Cookshop,996,Coffee Shop
4112ca00f964a520ed0b1fe3,Joya,430,Thai Restaurant
5ac143e93d47910a2860c846,East One Coffee,764,Café
4f3265a119836c91c7d3c6f7,Hadramout Restaurant,448,Restaurant
530a2105498ec96180d3a42c,Absolute Coffee,917,Coffee Shop
51c2e975498edfff0145ce7c,Coffee Cart Man,816,Coffee Shop
48a41073f964a52091511fe3,Hibino,296,Japanese Restaurant
4e1ee677fa76920758b1bc1f,Assem Abdelhamid Coffee Cart,877,Coffee Shop
4f32545019836c91c7cd08a9,The Greeks Coffee Shop,917,Food
4cadc0a78c48a0936e576e2c,Coffee & Donut Cart,826,Food Truck
53090c96498e0672e0ff813f,Blue Bottle Coffee,733,Coffee Shop
4f32a09219836c91c7ea2d48,Olga Coffee Shop,1113,Food
4fae97d4e4b0afbb67047437,First Place Provisions,894,Gourmet Shop
591e55677247502fb9514269,Fob Restaurant,741,Filipino Restaurant
4babeff5f964a52023d73ae3,Mama Maria's,548,Italian Restaurant
4f32934919836c91c7e52f91,Great Wall Chinese Restaurant,423,Chinese Restaurant
4e6f4fea7d8bbeefd9cd5a31,Borough Hall Coffee Cart,929,Food Truck
5c119dac829b0c002c9799b8,Grand Canyon Restaurant,867,Mexican Restaurant
4e81c89377c818009da48e8d,Alex Coffee Cart,844,Food Truck
59405b30464d654b6439cce3,Boutique BK,403,American Restaurant
4af0e1e3f964a520e5df21e3,China Hong,667,Chinese Restaurant
4e012ba67d8beaa1649eec7b,The Coffee Essence Java Bar,1131,Coffee Shop
4bafd791f964a5203c253ce3,Mitoushi Sushi,461,Japanese Restaurant
509edc8de4b09f0185680c8c,Hadermout Yemeni Restaurant,503,Middle Eastern Restaurant
4b09dc38f964a520cf1e23e3,Ting Hua,934,Chinese Restaurant
4e4de5fbbd4101d0d79da9d0,Dhaka Indian Restaurant,422,Indian Restaurant
4f32189219836c91c7b566f9,Harvest Restaurant,425,Food
4f3232e919836c91c7bfe0f0,Kalio Restaurant,441,Food
4f44c1de19836ed001964954,Peking Chinese Restaurant,436,Chinese Restaurant
4f32342c19836c91c7c05e83,Oishi Oochi Restaurant,476,Food
52dd289b498e28216b1ab418,Casella Bagel Coffee Shop,1154,Bagel Shop
5b5cc5e13af988002c480af0,Stumptown Coffee Roasters,959,Coffee Shop
58d933702f91cb026f478e38,East One Coffee Roasters,171,Coffee Shop
49e49a74f964a52010631fe3,D'Amico Coffee Roasters,344,Coffee Shop
4b09dc38f964a520cf1e23e3,Ting Hua,78,Chinese Restaurant
4a564295f964a520dfb41fe3,Cobble Hill Coffee Shop,328,Diner
4fbc1488e4b04e551e0c3a57,Awash Ethiopian Restaurant,579,Ethiopian Restaurant
52b33702498e8f48baff2f84,Allegro Coffee Roasters,773,Coffee Shop
5ac143e93d47910a2860c846,East One Coffee,184,Café
5af722ff7e4b4e0030e984b4,Sol Coffee & Cookshop,293,Coffee Shop
4b54d107f964a520e3cd27e3,Caruso Pizzeria & Restaurant,758,Pizza Place
41abb800f964a520561e1fe3,Frankies 457 Spuntino,455,Italian Restaurant
4b00664ef964a520c33d22e3,Stumptown Coffee Roasters,1173,Coffee Shop
4a52389ef964a52069b11fe3,Lowe's Home Improvement,976,Hardware Store
4fae97d4e4b0afbb67047437,First Place Provisions,212,Gourmet Shop
52487385498e8d3af50faac2,The Long Island Bar,1133,Cocktail Bar
591e55677247502fb9514269,Fob Restaurant,267,Filipino Restaurant
45e826cbf964a52064431fe3,Two Toms Restaurant,817,Italian Restaurant
4f45291e19836ed00198fd1d,Max Court Restaurant,171,Food
4b6467aef964a5208cb02ae3,Joe's Restaurant,172,American Restaurant
4e272f371f6eb1ae139d2e2e,Lano's,1087,Food
4f244df0e4b047657992b2e6,Fried Frank Starbucks Coffee Machine,665,Coffee Shop
560846a8498ecd0d6c2e04dc,Sultan Restaurant & Cafe Lounge,1096,Mediterranean Restaurant
4f44b2f619836ed00195ebe1,Red Apple Chinese Restaurant,826,Food
4aaf9d1ef964a520576420e3,PS 32 Samuel Mills Sprole,242,Elementary School
530a2105498ec96180d3a42c,Absolute Coffee,1024,Coffee Shop
4f3247ec19836c91c7c83125,Sarwat Ghattas Coffee Shop,914,Food
4112ca00f964a520ed0b1fe3,Joya,691,Thai Restaurant
4f4078f8e4b0e5bc126a4e91,Coffee Dream,917,Coffee Shop
4babeff5f964a52023d73ae3,Mama Maria's,352,Italian Restaurant
53e8d7f7498e6074234e8e33,Aperture Restaurant,745,Italian Restaurant
4f502e55e4b0efc97e1df928,Stone Street Coffee Company HQ,912,Coffee Shop
53090c96498e0672e0ff813f,Blue Bottle Coffee,852,Coffee Shop
4af0e1e3f964a520e5df21e3,China Hong,622,Chinese Restaurant
4cc602b31e596dcbeab6db67,Tapas Fria,436,Tapas Restaurant
4f435bd719834bc91f563aa4,Sur Restaurant,415,Food
4f3265a119836c91c7d3c6f7,Hadramout Restaurant,1034,Restaurant
4deeb09c227170314b926cd7,Monte's Restaurant,712,Italian Restaurant
52f18573498ec2c34e830ffd,Kanan's Indian Restaurant,1028,Indian Restaurant
4afe10aaf964a5209f2d22e3,El Pitayo,543,Mexican Restaurant
4f32a88919836c91c7ed2ebd,Nikko Restaurant,506,Food
4f3232e919836c91c7bfe0f0,Kalio Restaurant,528,Food
4a798470f964a52022e71fe3,Ramna Indian,321,Indian Restaurant
59405b30464d654b6439cce3,Boutique BK,643,American Restaurant
4f32934919836c91c7e52f91,Great Wall Chinese Restaurant,695,Chinese Restaurant
4f44c1de19836ed001964954,Peking Chinese Restaurant,573,Chinese Restaurant
4f32189219836c91c7b566f9,Harvest Restaurant,669,Food
4cd9eb02847da1cdae76029a,New Lin's Garden Kitchen,810,Chinese Restaurant
4ece79ed8231b9ef86558994,Alice's Restaurant,902,Music Venue
4acd28eef964a52021cb20e3,Starbucks,698,Coffee Shop
4ae501a6f964a520fc9f21e3,The Soul Spot,1018,Southern / Soul Food Restaurant
4b00664ef964a520c33d22e3,Stumptown Coffee Roasters,629,Coffee Shop
4cf111d0899c6ea8bf48eec1,Red Hook coffee shop,192,Coffee Shop
4f3290c119836c91c7e4394b,Q's Coffee Shop and Deli,455,Coffee Shop
4a87365cf964a520440320e3,Coffey Park,384,Park
4f4078f8e4b0e5bc126a4e91,Coffee Dream,927,Coffee Shop
4f32554b19836c91c7cd6b20,Blue Whiting Restaurant,407,Food
4cd9eb02847da1cdae76029a,New Lin's Garden Kitchen,969,Chinese Restaurant
59d6c04ff5e9d76b4a935e32,Sebastiano's Fine Italian Restaurant,1114,Italian Restaurant
4c703f92b5a5236a63ba4f52,IKEA Bistro,484,Snack Place
52b33702498e8f48baff2f84,Allegro Coffee Roasters,483,Coffee Shop
58d933702f91cb026f478e38,East One Coffee Roasters,820,Coffee Shop
4a52389ef964a52069b11fe3,Lowe's Home Improvement,247,Hardware Store
453f6ce3f964a520353c1fe3,Song Thai Restaurant & Bar,1001,Thai Restaurant
4f502e55e4b0efc97e1df928,Stone Street Coffee Company HQ,216,Coffee Shop
41abb800f964a520561e1fe3,Frankies 457 Spuntino,488,Italian Restaurant
49e49a74f964a52010631fe3,D'Amico Coffee Roasters,1078,Coffee Shop
5af722ff7e4b4e0030e984b4,Sol Coffee & Cookshop,620,Coffee Shop
4f4b6a19e4b01739bce1798a,Restaurant Depot Recieving,762,Building
4e4ce67cbd413c4cc66d12c5,Taste Of China Restaurant,144,Chinese Restaurant
5b9e7dae01bc5a002c6fe4bc,Crumbs & Coffee,876,Coffee Shop
4a564295f964a520dfb41fe3,Cobble Hill Coffee Shop,1061,Diner
45e826cbf964a52064431fe3,Two Toms Restaurant,889,Italian Restaurant
53e8d7f7498e6074234e8e33,Aperture Restaurant,448,Italian Restaurant
4af599aff964a52023fa21e3,El Viejo Yayo Restaurant #2,896,Latin American Restaurant
52f18573498ec2c34e830ffd,Kanan's Indian Restaurant,387,Indian Restaurant
4f4078f8e4b0e5bc126a4e91,Coffee Dream,643,Coffee Shop
5ac143e93d47910a2860c846,East One Coffee,831,Café
4f3285f719836c91c7e020b8,Sunrise Coffee,969,Food
4fae97d4e4b0afbb67047437,First Place Provisions,706,Gourmet Shop
4f32764819836c91c7da25c3,High Point Coffee,1077,Coffee Shop
55dca422498edf19b5fa2a4d,Gillies Coffee Co.,1065,Coffee Shop
4d0e36e65c46a093a28312b4,Brookweeden Coffee,1166,Coffee Shop
4bae7667f964a5206db53be3,Sandy's Internet Coffee Shop,1088,Coffee Shop
4f325dd319836c91c7d0bf06,M and S Coffee Shop,1208,Food
4d9b57f53a32a09321b79019,El Nuevo Sabor Latino,1026,Spanish Restaurant
4b09dc38f964a520cf1e23e3,Ting Hua,671,Chinese Restaurant
4c28c6fafe6e2d7f49bf533c,Sonia's Restaurant,390,Latin American Restaurant
4cc3836ed43ba143bacf60f8,Empire Express Chinese,989,Chinese Restaurant
4deeb09c227170314b926cd7,Monte's Restaurant,727,Italian Restaurant
591e55677247502fb9514269,Fob Restaurant,977,Filipino Restaurant
4c5df31c7f661b8df9f34c1c,Maria and Tony Restaurant,392,Spanish Restaurant
4b82b44cf964a52074df30e3,Food Lin,867,Chinese Restaurant
4cc72656306e224bf5c7ac6c,Tasty Choice Restaurant (International Food),495,Arcade
4babeff5f964a52023d73ae3,Mama Maria's,1086,Italian Restaurant
4cc602b31e596dcbeab6db67,Tapas Fria,633,Tapas Restaurant
4cd9eb02847da1cdae76029a,New Lin's Garden Kitchen,602,Chinese Restaurant
4aaf9d1ef964a520576420e3,PS 32 Samuel Mills Sprole,759,Elementary School
4b63ad32f964a520808b2ae3,Vue restaurant and lounge,624,Hotel Bar
3fd66200f964a52061ee1ee3,Mezcal's Mexican Restaurant,868,Mexican Restaurant
5ae3d3db3ba767002cf97a85,El Mexicano Restaurante & Cafe,536,Mexican Restaurant
4a1ef0d3f964a520ed7b1fe3,JPan Sushi,1021,Sushi Restaurant
4f45291e19836ed00198fd1d,Max Court Restaurant,784,Food
4c891af97223b1f75d1b31a8,Jetro,784,Kitchen Supply Store
4a2febcdf964a520f1981fe3,Mezcal's,450,Mexican Restaurant
544d0f05498e60f6edfc98a6,2 brother's restaurant,889,Mexican Restaurant
4f452d7719836ed001991931,Eva's Restaurant,886,Food
4f32174019836c91c7b4dc2e,Perimide Mexican Restaurant,928,Food
4b6467aef964a5208cb02ae3,Joe's Restaurant,870,American Restaurant
4cf00e6313aea1436244779f,La Esperanza Restaurant,967,Pizza Place
3fd66200f964a5207cf11ee3,Junior's Restaurant,763,Diner
5b89aecc8c812a002ca7f2af,Coffee Project NY,540,Coffee Shop
433f2300f964a52050281fe3,Mike's Coffee Shop,650,Diner
4f32312919836c91c7bf3250,Restaurant Gia,231,Food
4f3265de19836c91c7d3ddd7,Restaurant New Orleans,267,Food
5a00f3538496ca58fd9e2856,Evelina Restaurant,193,Italian Restaurant
4aa70faff964a520e54b20e3,Happy Restaurant,919,Chinese Restaurant
44fc6a24f964a52084381fe3,Olea,214,Tapas Restaurant
4b083bbaf964a520ee0623e3,Johns Donuts and Coffee Shop,803,Diner
4d94a53b3048b1f78dcb3564,Max And Sarjito's Coffee Truck,566,Food Truck
4aa29b03f964a520f44120e3,No. 7,291,American Restaurant
433f2300f964a5204f281fe3,Pratt Coffee Shop,666,Liquor Store
544f0b97498e9587ae6b4b5f,Sisters,898,Gastropub
4f668ea1e4b036e3e9f0e153,No More Free Coffee,196,Spa
4afca48af964a520ab2422e3,Roman’s,306,Italian Restaurant
554cc454498ea046095da80f,EOS Coffee Kiosk,556,Coffee Shop
594d2ae06bdee61a24ece875,Nobletree Coffee,932,Coffee Shop
5138f08de4b008084da8dec2,Nicks coffee shop,258,Café
46cb0dedf964a5202a4a1fe3,Alchemy Restaurant & Bar,877,American Restaurant
4b06f653f964a5205bf422e3,Buff Patty Restaurant & Bakery,540,Caribbean Restaurant
4bae7ee0f964a52061b93be3,No Pork Halal Kitchen,791,Chinese Restaurant
4f326ed319836c91c7d74ebe,Bidonville Coffee and Tea,386,Coffee Shop
4a3e9ee4f964a52026a31fe3,Brooklyn Fare,1075,Grocery Store
4bef2b31f2712d7f696afbd8,Buka Nigerian Restaurant,1066,African Restaurant
55971a86498ef2e7229297c7,Yang No. 1 Asian Restaurant,311,Chinese Restaurant
463a327ef964a5201e461fe3,Five Spot,730,Southern / Soul Food Restaurant
4e272f371f6eb1ae139d2e2e,Lano's,996,Food
4f44e33a19836ed001973e1f,Sol Restaurant,187,Food
4a71ff01f964a52016da1fe3,Kum Kau,748,Chinese Restaurant
4bc11d51920eb7133a481a2c,Angelica Pizzeria & Restaurant,723,Pizza Place
5534102a498e58873904bd24,Brooklyn Organic Coffee & Tea Truck,567,Juice Bar
4f32273619836c91c7bb66b8,New Good Joy Take Out Restaurant,195,Food
4c955fb358d4b60cb9ff3129,National,325,Thai Restaurant
5c55f13fe55d8b002ca9dde3,Stand Coffee,631,Coffee Shop
537605f5498ee11bec4f01e6,Rebecca's Healthy Coffee,1066,Building
555fe4ab498e0bddb5ed061c,BK9 Kitchen & Bar,899,Caribbean Restaurant
429ba900f964a52079241fe3,Sugarcane,919,Caribbean Restaurant
4b6632a0f964a5209a182be3,New Peking,1090,Chinese Restaurant
4f325b0419836c91c7cfa6e8,Young's Coffee Shop,724,Food
4f44082119836ed00191e1f0,Coffee Corner,787,Coffee Shop
4f32134c19833175d60e10ee,Eastern Coffee Co,794,Coffee Shop
5aa376f38194fc7e0d5a1017,Olas Coffee,925,Coffee Shop
4f32111519833175d60d346b,Ace Coffee,832,Coffee Shop
563bc458cd1016a2f1f7342c,LIU Peet's Coffee & Tea,766,Café
4e54fccb7d8b96cd06139b63,Greene Grape Annex,273,Coffee Shop
4f32823719836c91c7deae0e,Coffee House,807,Coffee Shop
4e99b57661af89f39e5496c7,Lost Souls Coffee Truck,850,General Entertainment
53ab744f498e0e151c757af0,Parlor Coffee Roasting,994,Coffee Shop
4ea5918d5c5cd12b36f2bdfb,Bella Pizzeria Restaurant,1095,Pizza Place
4b57bf5cf964a520123f28e3,New Hong Cheong,589,Chinese Restaurant
582332f950111c2bcea530e9,Blue Bottle Coffee,225,Coffee Shop
5702919e498e027e6b744f8c,"The Estaminet Brooklyn - Crepes, Juice, Coffee",207,Café
3fd66200f964a52030ee1ee3,Rancho Alegre,13,Mexican Restaurant
4a11d75df964a52050771fe3,Starbucks,51,Coffee Shop
453f6ce3f964a520353c1fe3,Song Thai Restaurant & Bar,485,Thai Restaurant
4c011f91de3376b0fe47f9a4,NYC Love Coffee,519,Food Truck
5b3235e6340a58002c8fe888,Polo Coffee,691,Coffee Shop
4a3332f3f964a520139b1fe3,Smiling Pizza Restaurant,687,Pizza Place
3fd66200f964a5208af11ee3,Yamato,64,Japanese Restaurant
4f325d0c19836c91c7d070dc,Thai Taste Restaurant,120,Thai Restaurant
4bd4dcf5cfa7b713ce0a25da,Grand Canyon Diner,108,Diner
509ea4cbe4b0383a0e232720,Ideal Coffee,289,Coffee Shop
4f326f2f19836c91c7d7716a,Salsa Rosa Restaurant,137,Food
46cb0dedf964a5202a4a1fe3,Alchemy Restaurant & Bar,1004,American Restaurant
4c7710f25cd6b1f721193e94,Wai Ling Tex-Mex Chinese Restaurant,661,Chinese Restaurant
5b9e7dae01bc5a002c6fe4bc,Crumbs & Coffee,792,Coffee Shop
5066f61be4b0c7c05195fd30,National Coffee Day,509,Coffee Shop
534bd584498e77fc6dc4f08b,Muse Coffee & Tea,973,Café
58dd09108ab03f7e1b7199f7,Bantam Coffee Counter,929,Coffee Shop
58d6ed10469aef70907174cb,Damn Fine Coffee,652,Coffee Shop
4d2c493c849f3704ce3e9941,Carmen's Coffee Cart,428,Food Truck
4d0e36e65c46a093a28312b4,Brookweeden Coffee,457,Coffee Shop
4af599aff964a52023fa21e3,El Viejo Yayo Restaurant #2,827,Latin American Restaurant
4f3a86e4e4b0e724f14ce3ad,Coffee Cart,479,Food Truck
45e826cbf964a52064431fe3,Two Toms Restaurant,964,Italian Restaurant
4f32187319836c91c7b55a95,Cheap Coffee,650,Coffee Shop
429ba900f964a52079241fe3,Sugarcane,918,Caribbean Restaurant
555fe4ab498e0bddb5ed061c,BK9 Kitchen & Bar,984,Caribbean Restaurant
4e4c80fdbd413c4cc669de61,Hunan Wok,224,Chinese Restaurant
4f321aa719836c91c7b64273,Coco Reef Restaurant,259,Food
49baae9af964a52095531fe3,James,885,New American Restaurant
4bc8ffd9fb84c9b67c491a3e,Bergen Pizza,963,Pizza Place
4d7ec3eb8700370476127899,Royal Deli & Coffee Shop,1222,Deli / Bodega
4f6f4af7e4b02781d58b0b14,Columbia In Park Slope,271,South American Restaurant
41478600f964a520c41c1fe3,Geido,707,Japanese Restaurant
4f32134c19833175d60e10ee,Eastern Coffee Co,1088,Coffee Shop
4f32823719836c91c7deae0e,Coffee House,1075,Coffee Shop
5c55f13fe55d8b002ca9dde3,Stand Coffee,1209,Coffee Shop
4f32113319833175d60d40da,Grecian Corner Restaurant,330,Food
4cc3836ed43ba143bacf60f8,Empire Express Chinese,646,Chinese Restaurant
4bf724bb4a67c9280c2a23cf,El Viejo Yayo,1070,Latin American Restaurant
52a3e55b498edb2473ae14cb,Gorilla Coffee,976,Coffee Shop
4b6b9177f964a52058102ce3,La Bruschetta Pizza,407,Pizza Place
4a1ef0d3f964a520ed7b1fe3,JPan Sushi,470,Sushi Restaurant
4aa2158df964a520c34120e3,Mezcal's,493,Mexican Restaurant
3fd66200f964a52082f11ee3,Rose Water,371,American Restaurant
4b82b44cf964a52074df30e3,Food Lin,709,Chinese Restaurant
4f32addb19836c91c7ef28af,Tamaris,550,Japanese Restaurant
45795395f964a520d23e1fe3,Taro Sushi,861,Sushi Restaurant
4cc366b006c2548145629047,Mexican Restaurant Coffee Shop,348,Coffee Shop
4f324b2619836c91c7c97598,El Gran Jaguar Bar and Restaurant,25,Food
516b4e33e4b0489a947dd7c6,restaurante el progreso,149,Restaurant
4e4cddf7bd413c4cc66cce26,Foo Shun Chinese Restaurant,874,Chinese Restaurant
4f32ab2b19836c91c7ee283b,Restaurant Bar Lepaki,1252,Food
4f43670919834bc91f569139,La Cabana Restaurant,113,Latin American Restaurant
4d9f9515a77d816eb3240609,Toribio Restaurant,132,Latin American Restaurant
