,v_id,v_name,v_dist,v_cat
6041,4f328b3e19836c91c7e22195,Incheon Restaurant Corp,930,Food
6042,4c02de8839d476b099502fa7,Omega Coffee Shop,926,Diner
6043,4e0b8f9422713e1301934a69,Utopia,185,Coffee Shop
6044,4c77a571947ca1cd83e94737,utopia coffee shop,702,Diner
6045,575fe7d1498eea58ff0c711d,Space Coffee House,834,Coffee Shop
6046,5a7657145f68b9111b0cab41,192 Restaurant And Bar,497,American Restaurant
6047,4bd3afcd462cb713701fdf07,Pizza Garden,516,Pizza Place
6048,4f3eb07ce4b0c44ac42445e5,Great Wall Chinese Restaurant,1068,Chinese Restaurant
6049,4f44825a19836ed001949ada,Bonn Cafe Restaurant,687,Coffee Shop
6050,4e4dc183bd41b76bef92a048,Bellissima Pizza & Restaurant,867,Pizza Place
6051,4be2041918ab2d7f9fb55cb4,Jong Ga BBQ Restaurant,557,Korean Restaurant
6052,4c49dd1ffbafc9282eb27fdb,Nolbu Sushi,830,Korean Restaurant
6053,5161c05ce4b003de393ace70,Chicken Festival,699,Peruvian Restaurant
6054,4f323b1919836c91c7c30f34,Abacaki Fast Food Restaurant,851,Food
6055,4dd9a5cfc65bee535ae8e26f,Pado Sushi Restaurant,932,Korean Restaurant
6056,4e4dc16fbd41b76bef929ef9,China King Chinese Restaurant,867,Chinese Restaurant
6057,4e4dc177bd41b76bef929f7d,The Inn Bar & Restaurant,928,Bar
6058,4e28785ec65ba11f4c5cb9c3,Fortune Garden,1134,Chinese Restaurant
6059,4f320f3619833175d60c7957,That's Amore Restaurant,937,Italian Restaurant
6060,4e4dc15ebd41b76bef929df6,Chester's Restaurant & Bar,906,American Restaurant
6061,4f3254b319836c91c7cd2f26,China King Restaurant,958,Chinese Restaurant
6062,5812959438fa6a3a65bcdf29,Chow Green Garden Restaurant,961,Chinese Restaurant
6063,4e4dd8eabd41b76bef941bcc,162-04 Northern Blvd Korean Restaurant,964,Korean Restaurant
6064,4e4dc175bd41b76bef929f61,New Apple Chinese Restaurant,936,Chinese Restaurant
6065,4c1eb73bb4e62d7fcebade93,Bang Ga Ne Restaurant,764,Korean Restaurant
6066,4e4dc189bd41b76bef92a096,Samwongahk Oriental Restaurant,817,Asian Restaurant
6067,564fd739498e0210364353cf,Ginpachi Sushi Restaurant,547,Sushi Restaurant
6068,4bd2147ba8b3a593fc15675f,San Soo Kap San,534,Korean Restaurant
6069,4bf814b25317a5934f1fff7e,Je Ju Do Restaurant,963,Korean Restaurant
6070,4cdf457c78ddf04ddd07a098,Myung San,965,Korean Restaurant
6071,4bae8a02f964a52051be3be3,Graziella Pizza & Restaurant,583,Pizza Place
6072,4c001e7592a6c928deae43e2,Fratelli's Pizzeria & Restaurant,872,Pizza Place
6073,590a1b760d8a0f379c250f58,Bean & Bean,272,Coffee Shop
6074,4f3253a019836c91c7ccc5b7,Suk Restaurant,261,Food
6075,4bae85bef964a52073bc3be3,Il Bacco,330,Italian Restaurant
6076,52d1e8f4498e56474f235066,Lima 33 Restaurant,359,Peruvian Restaurant
6077,4c350e28a0ced13a3140196e,Korean Restaurant,299,Korean Restaurant
6078,4e4deb09bd41b76bef955255,Tomi Sushi Japanese Restaurant,386,Japanese Restaurant
6079,4e4deb13bd41b76bef9552f1,Toskana Pizzeria Restaurant,325,Pizza Place
6080,4e4deb0cbd41b76bef955285,Pinocchio Korean Restaurant,407,Korean Restaurant
6081,4bc8f64c0687ef3bda0bd9cc,Aunt Bella's,481,Italian Restaurant
6082,4c4786070f5aa59361527e76,Greek Islands,315,Greek Restaurant
6083,4b360986f964a520d12f25e3,Starbucks,619,Coffee Shop
6084,4b8d6882f964a520e9f932e3,Sushi Family,226,Sushi Restaurant
6085,5315105311d25ec035d1d42f,Shinsadong Korean Restaurant,749,Korean Restaurant
6086,4f325a2e19836c91c7cf51c0,Bellagio's Restaurant,926,Food
6087,4bce2e69c564ef3bead4edf0,Napoli Pizza,775,Pizza Place
6088,5316051c11d2b2540d59332f,Best Garden Chinese Restaurant,780,Chinese Restaurant
6089,4bd23c50caff95215f71d2f0,Il Toscano,876,Italian Restaurant
6090,4bc25d5b4cdfc9b627109621,Northern Manor 同乐轩,245,Chinese Restaurant
6091,49f3a080f964a520c36a1fe3,Dragon Express Chinese Restaurant,847,Chinese Restaurant
6092,4b428a19f964a52002d625e3,La Baraka Restaurant,422,French Restaurant
6093,4b9d3e77f964a520b19c36e3,Ocean Restaurant,1087,Chinese Restaurant
6094,5316051c11d2b2540d59332f,Best Garden Chinese Restaurant,251,Chinese Restaurant
6095,590a1b760d8a0f379c250f58,Bean & Bean,708,Coffee Shop
6096,4e4deb13bd41b76bef9552f1,Toskana Pizzeria Restaurant,341,Pizza Place
6097,4bc8f64c0687ef3bda0bd9cc,Aunt Bella's,507,Italian Restaurant
6098,4bae85bef964a52073bc3be3,Il Bacco,794,Italian Restaurant
6099,4f3253a019836c91c7ccc5b7,Suk Restaurant,545,Food
6100,4f325a2e19836c91c7cf51c0,Bellagio's Restaurant,620,Food
6101,49f3a080f964a520c36a1fe3,Dragon Express Chinese Restaurant,482,Chinese Restaurant
6102,531b58dd498ebc415c10d5f5,Best Garden Chinese Restaurant,711,Chinese Restaurant
6103,4bd23c50caff95215f71d2f0,Il Toscano,551,Italian Restaurant
6104,4c350e28a0ced13a3140196e,Korean Restaurant,757,Korean Restaurant
6105,52d1e8f4498e56474f235066,Lima 33 Restaurant,837,Peruvian Restaurant
6106,4e4deb0cbd41b76bef955285,Pinocchio Korean Restaurant,897,Korean Restaurant
6107,4e4deb09bd41b76bef955255,Tomi Sushi Japanese Restaurant,877,Japanese Restaurant
6108,4c4786070f5aa59361527e76,Greek Islands,780,Greek Restaurant
6109,4d02a1a0e350b60c3a1a7842,Mizumi,635,Sushi Restaurant
6110,4b8d6882f964a520e9f932e3,Sushi Family,612,Sushi Restaurant
6111,4bc25d5b4cdfc9b627109621,Northern Manor 同乐轩,558,Chinese Restaurant
6112,4b428a19f964a52002d625e3,La Baraka Restaurant,919,French Restaurant
6113,4c450fae74ffc928328676cc,Luigi's Restaurant & Bar,682,Italian Restaurant
6114,4a077e2cf964a5206c731fe3,Towers Restaurant & Caterers,823,Diner
6115,4d1677796d103704665730bd,Cheung Khei Chinese Restaurant,582,Chinese Restaurant
6116,4c82dc47d34ca143eca63080,Marcellas Pizza,370,Pizza Place
6117,4b787c49f964a5209cd12ee3,Santoor Indian Restaurant,404,Indian Restaurant
6118,4e4dfb31bd4101d0d79f8e64,Jonathan's Restaurant,610,New American Restaurant
6119,59936cfc93bd635a78855a48,Bia Vietnamese Restaurant And Bar,1133,Vietnamese Restaurant
6120,4f32192619836c91c7b5a566,Uncle Wok Restaurant,914,Chinese Restaurant
6121,4f32b6fb19836c91c7f28ca9,Moghul Restaurant,950,Food
6122,4c38d5d46ec69c7409ce04a9,Mother India Restaurant,1053,Indian Restaurant
6123,4d892bfc99c2a1cda90176d7,The Greek Family Restaurant,588,Greek Restaurant
6124,4fe4c428e4b0b0a4e45956a1,Dominican Restaurant 6,1094,Latin American Restaurant
6125,4df56327c65bf55ee53269c2,King Rice Chinese Restaurant,371,Chinese Restaurant
6126,4ccc9ea3566aa093dbed22fd,kam's garden chinese restaurant,335,Chinese Restaurant
6127,4b6b5883f964a52064022ce3,Triple Crown Diner,431,Diner
6128,4d0ab4386aa05481d5f5e5aa,Arturo's Ristorante Italiano,455,Italian Restaurant
6129,4e4dfb2abd4101d0d79f8d98,Kam's Garden Chinese Restaurant,462,Chinese Restaurant
6130,4bb52e681344b713e3f99b04,Masala 2 Wok,1012,Asian Restaurant
6131,4be1803e8e2962b516589b0a,Starbucks,543,Coffee Shop
6132,4c40867fe26920a125005de7,SUBWAY,955,Sandwich Place
6133,4c5352f2fd2ea593c1903e28,Nancy's Resturant,1039,American Restaurant
6134,4b93fe04f964a520a75f34e3,Benjy's Kosher Pizza & Falafel,244,Pizza Place
6135,4b297d4df964a520c09f24e3,Grill Point,846,Middle Eastern Restaurant
6136,4e187f52b0fb8567c66d001b,Zoilita's Bakery & Restaurant,1019,Spanish Restaurant
6137,4d8e8cf8c479a35d986b4997,Far East Restaurant,751,Chinese Restaurant
6138,4b7b5cf6f964a52012602fe3,King Wok,593,Chinese Restaurant
6139,4d61a727b19fa143fc2405c9,Subway®,748,Sandwich Place
6140,582e368e1d21ba15a4fffe93,Ming Garden Chinese Restaurant,959,Chinese Restaurant
6141,4bd31a2741b9ef3bd83effe5,Valentino's Pizzeria & Restaurant,835,Pizza Place
6142,4f45009219836ed001980c87,Royal Restaurant,939,Sushi Restaurant
6143,4c5ef57894fd0f47ee8acf45,Subway,1035,Sandwich Place
6144,4f4473c519836ed0019432e1,Tashkent Restaurant,761,Food
6145,5421c9de498e3226ba6ac305,Mela's Cafe & Restaurant,908,Latin American Restaurant
6146,4b96926df964a520abd534e3,Khyber Indian Restaurant,977,Indian Restaurant
6147,4e4dbf2bbd41b76bef927878,Lucky Chinese Restaurant,926,Chinese Restaurant
6148,4e4dbf36bd41b76bef92792c,Angelo's Restaurant,930,Pizza Place
6149,5044017ae4b07118818cfb2f,Melody Restaurant,984,Middle Eastern Restaurant
6150,4bd9bf832e6f0f4721cb0b08,Subway,1122,Sandwich Place
6151,4b89a0b6f964a520724732e3,The Oneness-Fountain-Heart,1000,Vegetarian / Vegan Restaurant
6152,4f3231b919836c91c7bf6a2d,Peking Restaurant Fresh Mdws,72,Chinese Restaurant
6153,4e07ee16ae60a90eabcc6f99,Peking Chinese Restaurant,121,Vegetarian / Vegan Restaurant
6154,4e4dc0aabd41b76bef92944c,Annie Chan's Japanese Cuisine Restaurant,584,Japanese Restaurant
6155,4c26a997c11dc9b6a8712924,China Gourmet Chinese Restaurant,655,Chinese Restaurant
6156,4c2f9f5e452620a1e9e01d0f,Megawash Fresh Meadows,511,Laundry Service
6157,4f327ad019836c91c7dbdda9,Fresh Meadows Pizzeria and Restaurant,488,Pizza Place
6158,4a69b07ef964a520f9cb1fe3,Starbucks,600,Coffee Shop
6159,4e4dc099bd41b76bef929344,Benny's Kosher Pizza Falafel & Dairy Restaurant,839,Pizza Place
6160,4f7a6226e4b03318f5a1642a,Turquoise Kosher Fish Restaurant,559,Middle Eastern Restaurant
6161,4f43522419834bc91f55f370,Chu Jiang Chinese Restaurant,582,Chinese Restaurant
6162,4f325d5d19836c91c7d090b3,Habustan Restaurant,596,Food
6163,4f32af7919836c91c7efc064,"Jia Yuan Restaurant , Fresh Meadows",608,Food
6164,4ae3a4d6f964a5209d9721e3,Tokyo Steak,825,Asian Restaurant
6165,4b59ee72f964a520d3a128e3,Cafe Muscat,1061,Middle Eastern Restaurant
6166,4b58fd3ff964a520257728e3,Jade Fountain Chinese Cuisine,802,Chinese Restaurant
6167,4ba6b23ef964a5209e6939e3,Tuang Thong,1015,Thai Restaurant
6168,4e4dc0a9bd41b76bef92943a,Sabatino's Pizzeria Restaurant / RayBari Pizzeria,1172,Pizza Place
6169,4e4dc09abd41b76bef929357,Golden Chinese Restaurant,1042,Chinese Restaurant
6170,4c563940b7a31b8d6cb44dda,Taipan Fusion Restaurant and Hookah Lounge,818,Chinese Restaurant
6171,4b61d128f964a520d1242ae3,Seven Stars Chinese Restaurant,902,Chinese Restaurant
6172,4bf86ea65ec320a126cc88d3,Regina's Pizzeria,1209,Pizza Place
6173,4b847f25f964a520cf3831e3,Romeo's Pizza,604,Pizza Place
6174,4b6214e1f964a52059342ae3,SUBWAY,1150,Sandwich Place
6175,4bb6612cef159c74a9db75f7,SUBWAY,878,Sandwich Place
6176,4b6f3283f964a520ace32ce3,Izumi Japanese Restaurant,1113,Japanese Restaurant
6177,4b905f23f964a520b08633e3,Alba's Pizzeria & Restaurant,660,Pizza Place
6178,4c321d0566e40f4791f5c58b,Jennifer's Restaurant,822,Latin American Restaurant
6179,4eba90f49911cd1426d19e7e,Roasttown coffee,735,Café
6180,4e331a0d7d8b6946c1ead24d,Dai Hing Chinese Restaurant,700,Chinese Restaurant
6181,4bc4abb374a9a5930928d6f6,El Rey Restaurant,590,Spanish Restaurant
6182,4f32362519836c91c7c12305,Spiros Coffee Shop,601,Coffee Shop
6183,4c22a0bc9085d13a53af86cc,Asian Food Ltd.,556,Filipino Restaurant
6184,4e187f52b0fb8567c66d001b,Zoilita's Bakery & Restaurant,1053,Spanish Restaurant
6185,4c687fe42f6c0f47bfe61b7e,Maxim Garden Chinese Restaurant,622,Chinese Restaurant
6186,4b8aa812f964a520eb7732e3,Punto Rojo,604,South American Restaurant
6187,4f36d50ae4b0532468917653,Marina Restaurant,955,Latin American Restaurant
6188,4be45d8acf200f471bdb113c,Smile of the Beyond,625,Vegetarian / Vegan Restaurant
6189,4e4cd7d0bd413c4cc66c9b70,Roti Corner Restaurant,647,Indian Restaurant
6190,59adee44772fbc31795db551,El Rinconcito De Los Sabores Restaurant & Deli,880,Mexican Restaurant
6191,4c9f858419e4236a52a65989,El Dorado,775,Mexican Restaurant
6192,4b7b5cf6f964a52012602fe3,King Wok,916,Chinese Restaurant
6193,4d460d68c3e5f04db8c3aa20,Monumental Restaurant,647,Latin American Restaurant
6194,4f32b2aa19836c91c7f0ed21,Al Mehran Restaurant,793,Food
6195,4f45009219836ed001980c87,Royal Restaurant,960,Sushi Restaurant
6196,4e4c714fbd413c4cc6696c76,Jenny's Restaurant,681,American Restaurant
6197,4d88dcf5f607a09328f5de86,Umer Grill & Restaurant,693,Falafel Restaurant
6198,4ca8d63f76d3a09389f5196b,King's Chef,949,Chinese Restaurant
6199,4e4cd7e9bd413c4cc66c9c4e,Tikka Masala Restaurant,747,Indian Restaurant
6200,4f32a63b19836c91c7ec536c,Taj Mahal Restaurant,742,Food
6201,4bdb0075a8d976b0b9950cb5,Agape Blends Cafe & Caterers,844,Breakfast Spot
6202,4b96926df964a520abd534e3,Khyber Indian Restaurant,995,Indian Restaurant
6203,4f32b23619836c91c7f0c0e2,Dona Mari Restaurant and Pupuseria,850,Food
6204,58182a1138fae5d84938c35f,Hang Yan Chinese Restaurant,1060,Chinese Restaurant
6205,4f4473c519836ed0019432e1,Tashkent Restaurant,898,Food
6206,4e4ce22ebd413c4cc66cf051,Dominicano Internacional Restaurant,914,Spanish Restaurant
6207,4c96912bf244b1f76697351d,La Cocina,900,Latin American Restaurant
6208,4cc08b0900d83704ed474b5c,Sybil's Bakery,895,Indian Restaurant
6209,4d9506caaf3d236a94e6e8c6,O'Lavrador Restaurant,939,Mediterranean Restaurant
6210,4f32887119836c91c7e11580,Dragon House Restaurant,966,Food
6211,4e320edb45ddcff0a75114a5,Mataheko Restaurant,964,African Restaurant
6212,4e4df9cabd4101d0d79f7161,La Chaparrita Mexican Restaurant,971,Mexican Restaurant
6213,4bad49a0f964a52041423be3,Annam Brahma,900,Indian Restaurant
6214,4e4ce226bd413c4cc66ceffe,Poloros Restaurant,977,Restaurant
6215,4f32732119836c91c7d8f68e,Pio Rico Restaurant,972,Food
6216,4be334312fc7d13a7a81083a,Taj Mahal Restaurant & Party Hall,588,Indian Restaurant
6217,5b29b2dc5c6838003978642b,Nuriaâs Restaurant Inc,997,Restaurant
6218,4f32770e19836c91c7da6f76,Peking Chinese Restaurant,860,Chinese Restaurant
6219,4f44d9ee19836ed00196fa06,New King Wok Restaurant,1055,Chinese Restaurant
6220,4e4ce267bd413c4cc66cf266,El Salvador Restaurant,1045,Latin American Restaurant
6221,589181864ca49b6aaebc9d4c,Geo's Pizzeria & Restaurant,1070,Pizza Place
6222,4c0d0e237189c9286160d6b6,Subway Restaurant,603,Sandwich Place
6223,50fb3ea5e4b02fe30d3df988,yosmira restaurant,1198,Caribbean Restaurant
6224,4e4ce25bbd413c4cc66cf1f6,Donnett's Caribbean-american Restaurant,1203,Caribbean Restaurant
6225,4f3230e319836c91c7bf15f7,Castillo and Tineo Restaurant,1268,Food
6226,4f32843c19836c91c7df74c4,Panda Restaurant,71,Chinese Restaurant
6227,5028fb82e4b0d914663c1e93,johns restaurant,73,Breakfast Spot
6228,4f3240b219836c91c7c547d9,Restaurant Xelaju,662,Food
6229,4e18995d45dd120c12107095,Brothers Coffee Shop,646,American Restaurant
6230,5773e94c498e86f29d5395fd,ABC Newstand & Coffee Shop,327,Deli / Bodega
6231,4f3256cc19836c91c7cdfdf2,Star Mountain Coffee,291,Coffee Shop
6232,5b3f64bedb1d81002d1fae18,Mike's Coffee Cart,2752,Food Truck
6233,4c321d0566e40f4791f5c58b,Jennifer's Restaurant,617,Latin American Restaurant
6234,4c434b2bd691c9b6ef8f8f0a,Sagar Restaurant,673,Indian Restaurant
6235,4d5421d3f5daa093c45b6e74,Deli & Coffee Corp,252,Deli / Bodega
6236,4e4cd7bdbd413c4cc66c9abb,New Yu Yee Chinese Restaurant,548,Chinese Restaurant
6237,4e4cd791bd413c4cc66c9916,Kassim's Bakery & Restaurant,625,Bakery
6238,4dfaf9a7628460789531f572,Rasana Restaurant,778,Indian Restaurant
6239,4e4cd7e3bd413c4cc66c9c18,Migueleno's Pizza Y Restaurant,627,Pizza Place
6240,4ca59f16965c9c746c90c7fa,Redville,439,Building
6241,568e60b3498e2ebced7c65f5,Perfecto Brothers Coffee Shop,658,Coffee Shop
6242,4f3230e319836c91c7bf15f7,Castillo and Tineo Restaurant,219,Food
6243,4cd95a235e1b721e58b23ed9,Jose's Colombian Coffee Truck,348,Breakfast Spot
6244,4e4cd792bd413c4cc66c9921,Phil & Sons Pizzeria & Restaurant,307,Pizza Place
6245,4e331a0d7d8b6946c1ead24d,Dai Hing Chinese Restaurant,1037,Chinese Restaurant
6246,4de1a34fd22d2a4ecdb38296,Sangria Tapas Bar & Restaurant,1092,Tapas Restaurant
6247,4c90ffc5238c6dcbb754bc55,Peking Kitchen,783,Chinese Restaurant
6248,4bc4abb374a9a5930928d6f6,El Rey Restaurant,1045,Spanish Restaurant
6249,4b82d65df964a5202fe830e3,Perfecto Pizza Shop,667,Pizza Place
6250,58914333375c4a1ccbd604eb,Punto Cibaeno Restaurant,331,Latin American Restaurant
6251,4afef300f964a520033222e3,Richie's Place Coffee Shop,739,Coffee Shop
6252,5083573ee4b09e409cb9cb86,Chang Pai Thai & Chinese Restaurant,566,Asian Restaurant
6253,4f326e1e19836c91c7d70c92,Azteca's Bar Restaurant,488,Food
6254,5277db63498e38bc7edc25bf,G's Home Style Cooking,1086,Caribbean Restaurant
6255,4cc87d2646b43704d87242e1,Africana Restaurant,920,African Restaurant
6256,4be45d8acf200f471bdb113c,Smile of the Beyond,829,Vegetarian / Vegan Restaurant
6257,4f32b2aa19836c91c7f0ed21,Al Mehran Restaurant,653,Food
6258,4c5b57767f661b8da8c8451c,Jade Garden,865,Chinese Restaurant
6259,4fafe64ae4b0d39d538cb8ff,Premium Sweets & Restaurant,645,Dessert Shop
6260,4e4cd7d0bd413c4cc66c9b70,Roti Corner Restaurant,846,Indian Restaurant
6261,4c69c4b58e7c0f47d48de00f,Ghoroa Sweets & Restaurant,741,Indian Restaurant
6262,4bf36cd72d62952118f85f58,Para Ti Colombia Con Sabor,1079,Colombian Restaurant
6263,4e4e3de7bd4101d0d7a5bc79,Ma's Restaurant,600,Restaurant
6264,4f32a90519836c91c7ed5b8a,El Original Valle Restaurant,600,Mexican Restaurant
6265,59ae040a5a2c9117f350275e,Star Kabab & Restaurant,652,Chinese Restaurant
6266,4f32b23619836c91c7f0c0e2,Dona Mari Restaurant and Pupuseria,591,Food
6267,4e4ce23ebd413c4cc66cf0d8,Sunny Garden Restaurant,681,Chinese Restaurant
6268,4e0cedd48877c535e472c039,Punta Cana Restaurant,707,Spanish Restaurant
6269,4b8aa812f964a520eb7732e3,Punto Rojo,1030,South American Restaurant
6270,4cc08b0900d83704ed474b5c,Sybil's Bakery,557,Indian Restaurant
6271,4f32520919836c91c7cc288e,Desi Shad Sweets and Restaurant,659,Food
6272,4c96912bf244b1f76697351d,La Cocina,555,Latin American Restaurant
6273,4f32770e19836c91c7da6f76,Peking Chinese Restaurant,575,Chinese Restaurant
6274,51f04643498ed647feca9f8d,Rose  Restaurant & Bakery,989,Caribbean Restaurant
6275,4c8adb923dc2a1cda816b132,Bi Won Korean Restaurant,224,Korean Restaurant
6276,4c48daaba3ace21e0be4cb3a,Patoug Persian Restaurant,417,Persian Restaurant
6277,4c798ea03badb1f746964f54,Imperial Taste Chinese Restaurant,434,Chinese Restaurant
6278,563a3624cd105fac6eba4908,Fresco Pizzeria & Restaurant,376,Pizza Place
6279,4bf2c35055c7c9b66d776204,Samdado Restaurant,390,Korean Restaurant
6280,4c196a5b834e2d7fa76a2a80,Joe's Pizzeria & Gyro Restaurant,364,Greek Restaurant
6281,4f32a82719836c91c7ed0b41,Blue Dake Restaurant,1055,Food
6282,4b0ae7a3f964a520c92923e3,Empire Garden,347,Chinese Restaurant
6283,4f32b37d19836c91c7f13ccf,Osake Bayside Japanese Restau Rant,662,Food
6284,4bcc9605b6c49c74b7fe9391,Saigon Asian Cuisine,302,Vietnamese Restaurant
6285,4c3cd9107c1ee21e82228d71,Windies Restaurant,154,Restaurant
6286,4cb10b47562d224bd1e61b88,Kalallo Restaurant,143,Caribbean Restaurant
6287,52951e3d11d22599a056c587,The Hibiscus Restaurant & Lounge II,522,Chinese Restaurant
6288,4bd63487637ba59391e6f770,Mateus' Restaurant & Bar,580,Portuguese Restaurant
6289,508c5256e4b07c9fb11bb101,Kay Manmanm Restaurant and Fritaille,852,Caribbean Restaurant
6290,4f44063f19836ed00191d55a,Thalina Restaurant,165,Food
6291,4f321f0819836c91c7b814be,Bartolnos Restaurant and Pizza,254,Pizza Place
6292,4f32a35819836c91c7eb3a9f,Qv Restaurant,211,Food
6293,4f32761019836c91c7da10bb,Prestige Restaurant,177,Food
6294,4b8db729f964a520330a33e3,Wonderful Chinese Resturant,138,Chinese Restaurant
6295,4e57bd8a18a82d0a3349daac,China King,520,Chinese Restaurant
6296,4bc4a4cd4cdfc9b606ec9821,El Patio Restaurant,218,Spanish Restaurant
6297,4f329a0f19836c91c7e7c0d1,Country Style West Indian Restaurant,238,Food
6298,4f451a5619836ed001989dfd,New Yu Yee Chinese Restaurant,222,Chinese Restaurant
6299,4c31dbaf213c2d7f977c345d,SUBWAY,194,Sandwich Place
6300,4d4431347e2e5481c0a35d8f,Victor's Coffee Shop,597,Coffee Shop
6301,5aa4113dc0cacb32910a669c,Kanto Grill,310,Filipino Restaurant
6302,5230d69811d2e004eda7f75d,Ahuachapan Restaurant,436,Latin American Restaurant
6303,4eb125942c5bd95e89d62522,Stella's Coffee Shop,771,Coffee Shop
6304,4ded25967d8ba3b6f34f7879,FAS Salvadoran Restaurant,448,Latin American Restaurant
6305,5666bf6b498e7532cbf5565f,Hibiscus Restaurant and Bar - Queens Village,579,Chinese Restaurant
6306,4c7fdeddd92ea09384ad3272,Heavenly fritailles,721,Caribbean Restaurant
6307,4f32ae4519836c91c7ef5085,Belvedere Restaurant,646,Food
6308,4f326bc419836c91c7d6263d,Lanueva Plaza Restaurant,717,Food
6309,4f43e7e619836ed001912cbf,El Tamarindo Restaurant,859,Food
6310,521f939811d2b714d7f2c19c,Bon appetit Restaurant,861,Caribbean Restaurant
6311,4fc6f922e4b074a6795855b5,Brook House Restaurant And Ice Cream,954,Restaurant
6312,5101dcdfe4b0cd77ab251d04,Dieu Si Bon Restaurant,953,Caribbean Restaurant
6313,4f32373c19836c91c7c18bf9,Yojoa Bar and Restaurant,1040,Food
6314,4ba81e19f964a520c5cd39e3,Peking chinese resturant,757,Chinese Restaurant
6315,4edccf17e300851bfc59c7ad,Coffee Direct,257,Gourmet Shop
6316,4bd19820caff9521c9e1d0f0,Silver Spoon Restaurant,900,Caribbean Restaurant
6317,4ee387a1b634710b8a08aef6,El Palo Bar & Restaurant,454,Spanish Restaurant
6318,508c5256e4b07c9fb11bb101,Kay Manmanm Restaurant and Fritaille,1078,Caribbean Restaurant
6319,572539e2498e0bb2afa6c333,Safari Carribean American Restaurant,410,Caribbean Restaurant
6320,510094e7e4b04647c6f09439,Zumbe's Restaurant,508,Spanish Restaurant
6321,4dd1d0e1ae60fb3f53b3b852,La Badee Restaurant,660,Restaurant
6322,4e4dfb24bd4101d0d79f8cf5,New Ho Wah,452,Chinese Restaurant
6323,4e433d64fa76eeb2dab5b4be,Seafish Market Seafood Restaurant,1058,Seafood Restaurant
6324,4f320d0e19833175d60ba08d,Julissa Restaurant,439,Food
6325,4bd39f8dcaff9521526fd5f0,Elena's 43,807,Latin American Restaurant
6326,4f324aa419836c91c7c942c7,Kween Creole Restaurant,566,Cajun / Creole Restaurant
6327,4e24e74dae6035bd16f12c08,Eastern Restaurant,678,Chinese Restaurant
6328,4eb5c51129c212fb6c905d01,Friends Restaurant,964,Caribbean Restaurant
6329,4b79d767f964a52096152fe3,Kim Po,1102,Chinese Restaurant
6330,4f32039319833175d609c6bb,La Estrella Restaurant,901,American Restaurant
6331,550633de498e138fa83fbbb5,Xin Xing Chinese Restaurant,930,Chinese Restaurant
6332,5101dcdfe4b0cd77ab251d04,Dieu Si Bon Restaurant,1012,Caribbean Restaurant
6333,4f43e7e619836ed001912cbf,El Tamarindo Restaurant,1071,Food
