v_name,v_cat,avg_dist_2_neighborhood,cnt_near_neighborhood,restaurant_id
Jitterz Coffee Bar,Coffee Shop,746.0,3,4fa5f8f1aad2b419aa92a042
Yolanda Restaurant,Caribbean Restaurant,601.0,2,4e49479baeb70e74f4b8b295
Food Lee Restaurant,Asian Restaurant,859.3333333333334,3,4eee81cf722ea77618eecdea
Happy Coffee Shop,Coffee Shop,786.5,2,4c8bcaf9c37a6dcbdd15f17a
Rochelle Bar and Restaurant Cafe Crp,Coffee Shop,857.0,3,4f326c1f19836c91c7d6486c
"Macorix Restaurant, Bar & Grill",Latin American Restaurant,613.5,2,4fc59763bb3d11eeca115d02
El Sabor No 2 Restaurant,Food,855.0,3,4f3265af19836c91c7d3cc79
El Tipico Restaurant,Latin American Restaurant,830.3333333333334,3,54f367b3498e20520003f9ee
La Flaca Chimi Restaurant,Caribbean Restaurant,619.5,2,4e3b00bd88772c3bf129489e
lj restaurant equipment service,Industrial Estate,929.3333333333334,3,57f56baa498ecbb45c8706bd
Crown Fried Chicken,Fried Chicken Joint,711.6666666666666,3,4da8c312a86e771ea6fb4ebd
El Nuevo Marcorix Restaurant,Mexican Restaurant,611.5,2,4f3216fa19836c91c7b4beda
Lo Coboa Restaurant,Food,1234.0,1,4f32247a19836c91c7ba5210
Delicia coffee shop,Coffee Shop,647.5,2,4c8010e8dc018cfafd29b96c
Vitalina Restaurant,Food,773.0,2,4f443bb919836ed0019301d8
Nancy Restaurant,Caribbean Restaurant,797.6666666666666,3,4c77b5c5b4b4b60cec5f280e
Italiano's Pizza and Restaurant,Pizza Place,826.6666666666666,3,4f329ace19836c91c7e80773
Tavares Restaurant,Latin American Restaurant,818.5,2,4c936159fc9a224b29edf9f1
El Salvador Restaurant,Latin American Restaurant,824.0,3,4f327b3b19836c91c7dc0522
Toribio Restaurant,Latin American Restaurant,702.3333333333334,3,4d9f9515a77d816eb3240609
Bahia Dominicana Restaurant,South American Restaurant,824.3333333333334,3,4cf2ada2e9425481479071c5
El Nuevo Puerto Plata Restaurant,Caribbean Restaurant,586.5,2,4ca182893244b21aaa423c03
Wo Hop Chinese Restaurant,Chinese Restaurant,716.0,3,4f326c1a19836c91c7d64648
Sweet SAP Restaurant,Food,1044.6666666666667,3,4f324e4819836c91c7caad25
Village Restaurant Pizzeria,Pizza Place,1108.0,1,4e4d7473bd413c4cc6713440
L & J Caribbean Restaurant,Caribbean Restaurant,948.5,2,4f2476d7e4b063d400965a9a
Rubios Restaurants,Food,833.0,2,4f327f2219836c91c7dd842f
El Pulgarcito De America: Restaurant Y Pupuseria,Latin American Restaurant,585.0,2,4c5d86c02815c928b1fdb467
Quisqueya Restaurante,Food,731.0,1,4f44768019836ed0019445fa
Turkish Cafe & Restaurant,Turkish Restaurant,753.6666666666666,3,4c0eb0e0d64c0f47749a285d
Taci's Beyti Restaurant,Turkish Restaurant,825.6666666666666,3,4a060d32f964a520b1721fe3
Buckley's Restaurant and Catering,American Restaurant,666.0,1,4b26d8d7f964a520e28124e3
Safir Bakery & Coffee Shop,Bakery,747.6666666666666,3,5ae5cf2fe17910002c0a42ba
Coffee Redefined,Coffee Shop,894.0,1,59b2c702f96b2c7bd7416992
Marine Park Coffee,Coffee Shop,920.5,2,59b14bce0a464d5d3104be87
Spiros Restaurant,Diner,933.5,2,4d4ae02c5241236aaf478404
The Little Coffee Shop,Coffee Shop,813.6666666666666,3,4c1ab82b63750f47f1c8b367
Moldova Restaurant Brooklyn,Steakhouse,745.0,3,50199599011cecae1f8b8968
No 1 Chinese Restaurant,Chinese Restaurant,1020.0,2,4c1c5efae9c4ef3bf4ce45aa
B and T Coffee and Candy Shop,Food,807.3333333333334,3,4f323d0819836c91c7c3d2d5
Free Coffee,Coffee Shop,866.75,4,4e59059fb993732579e1e80f
coffee Cart,Breakfast Spot,944.0,4,515d8ca5e4b052d23b076fe7
Hookah Coffee Shop,Café,850.3333333333334,3,4cdf7fe8aba88cfa48d549d7
Mitoushi Sushi,Sushi Restaurant,926.5,4,4bbaa5333db7b7139c97239a
Lan King,Chinese Restaurant,823.6666666666666,3,4c649195f07e2d7f6bb98f50
Empire Restaurant,Chinese Restaurant,1087.0,1,4c2cd1258abca593bb490220
Rondel,Ukrainian Restaurant,842.3333333333334,3,55f238d4498e9c34238f7218
Sultana Restaurant,Food,753.6666666666666,3,4f328e4919836c91c7e34e74
Best China,Chinese Restaurant,858.0,3,4e4d06aebd413c4cc66e1599
Chikurin Japanese Restaurant,Sushi Restaurant,950.75,4,4ae36545f964a520759421e3
Argo Restaurant,Russian Restaurant,865.3333333333334,3,5a25a342c21cb1727d11cff0
Golden chopsticks,Chinese Restaurant,899.0,4,4d91f9a1d7b1236a6e343c38
Blimpie Restaurant,Food,767.6666666666666,3,4f3255e819836c91c7cda687
Raj Darbar,Indian Restaurant,751.0,3,4e18dd8db61c8f9ada508aa5
TECZONE RESTAURANT POS SYSTEMS,Office,921.3333333333334,3,4ead97a86d86694c334e1f54
Kavkazkiy Devorik Restaurant,Restaurant,1042.0,1,57a69def498e5d0ba31fa063
Roma Pizzeria and Restaurant,Pizza Place,1206.5,2,4f32585d19836c91c7ce99fc
Kawaii Japanese Restaurant,Japanese Restaurant,741.5,2,53716526498e35d9c81c617a
Armando's Cafe and Restaurant,Food,902.0,1,4f324de819836c91c7ca87d2
Athens Restaurant,Food,838.6666666666666,3,4f32809319836c91c7de0fda
SANITA TAILORING,Laundry Service,1059.0,2,4c72dbbf13228cfa0c362c65
Quentin Pizzeria and Restaurant,Pizza Place,819.0,2,4f322b6819836c91c7bd0467
Ngo Restaurant,Vietnamese Restaurant,775.0,2,51200cf8e4b02e58c7de7c40
Lalezar Turkish Restaurant,Food,1081.0,1,4f328a6e19836c91c7e1d458
Sea Dolphin Kosher Restaurant,Food,994.75,4,4f324b6f19836c91c7c9913a
Crawford's Cafe,Café,822.3333333333334,3,4c7aa532794e224b8c306928
Maria's Pizzeria & Restaurant,Pizza Place,747.6666666666666,3,58913cea5289300929a197fe
Mitoushi Japanese Restaurant,Sushi Restaurant,927.0,4,49de749ff964a52056601fe3
Osaka Japanese restaurant,Japanese Restaurant,1088.0,1,4c68683d607ad13a179ba82b
Jay & Lloyd's Old Time Brooklyn Delicatessen,Deli / Bodega,1093.0,1,4bafa17df964a520c1113ce3
Lydig Coffee House,Breakfast Spot,762.0,2,4c6bf8c123c1a1cd493218cf
Rainbow Diner,Diner,865.0,2,4bf31113c440c9b626840104
Primavera Pizzeria & Restaurant,Pizza Place,734.6666666666666,3,4e4cf8eebd413c4cc66da7f7
Enzos coffee shop,Coffee Shop,587.0,3,4cd0276d7f56a1431128cca6
"Rodrigues's Coffee House, Fordham University",Music Venue,600.5,2,587f1c0691680266c016d30c
Drini (Bar & Restaurant),Bar,671.0,2,4b58a0dff964a5203e6228e3
John & Joe's Pizzeria,Pizza Place,692.0,2,4bc78c0d0050b71372e8b83b
Yaffa Coffee N Deli,Deli / Bodega,762.0,2,4c74fef9604a370447538149
Goldeneagle II Coffee Shop,Coffee Shop,747.3333333333334,3,4f32058819833175d60a82d8
900 Park Restaurant,Italian Restaurant,788.0,4,4bd1d5fdcaff95211c6ed1f0
Cafe Colonial,Spanish Restaurant,747.0,2,4b8db810f964a5206a0a33e3
Kiraku Hibachi & Sushi,Sushi Restaurant,615.6666666666666,3,4c45c922f97fbe9a9e02bd30
F & J Pine Tavern,Italian Restaurant,816.5,4,3fd66200f964a5207bf11ee3
Tequila Mexican Restaurant,Mexican Restaurant,594.0,2,4f3225c619836c91c7bad392
Panda restaurant,Chinese Restaurant,567.5,2,4b4e25c6f964a520f1e226e3
El Acatlan,Mexican Restaurant,902.6666666666666,3,4e98cfecdab4e743aded173d
Ceci's,Spanish Restaurant,834.5,4,4e441f59a809d4ed1bb8614f
Morris Park,Neighborhood,620.6666666666666,3,4eefa58d30f824cfc7743b4e
La Pentola Italian Pizzeria,Pizza Place,858.0,2,4b8f198cf964a520024933e3
Rawal Ravali Restaurant,Restaurant,889.5,2,4e4cf937bd413c4cc66daa23
Top Choice Jamaican Restaurant,Caribbean Restaurant,740.5,2,595bc7b295da0c5ce07d80d2
Golden Eagle Restaurant,American Restaurant,714.0,3,4e4cf8edbd413c4cc66da7ec
Caridad Restaurant,Food,746.0,2,4f32055b19833175d60a7178
Boe Lee Chinese Restaurant,Chinese Restaurant,717.0,2,4e4cf90cbd413c4cc66da8fe
Him Vegetarian Restaurant and Natural Juice Bar,Food,861.5,2,4f32226d19836c91c7b97da6
C & H Restaurant,Restaurant,540.0,1,4e4cf931bd413c4cc66da9ea
Puebla Restaurant,Food,553.0,1,4f32278e19836c91c7bb8848
Oasis Restaurant,Middle Eastern Restaurant,599.0,2,51047077e4b0b83dc397d81a
Green Restaurant,Sandwich Place,857.0,2,4bf962b05ec320a18d1b8ad3
Happy Garden,Chinese Restaurant,766.3333333333334,3,4c7d29b2d598a09354f6c162
Lotus Flame Restaurant,Restaurant,861.75,4,5479265c498e29745db1af6f
Antonio's Pizzeria Restaurant,Pizza Place,636.0,3,4f32688219836c91c7d4e4fd
Paulding Bar and Restaurant,Food,844.75,4,4f329a4d19836c91c7e7d7b6
Don Nene Restaurant,Spanish Restaurant,749.0,3,58836adb4bafb72b41f15e94
Golden Eagle Restaurant,Diner,762.6666666666666,3,4c28b3fb97d00f472e3840ea
Restaurant Keys,Design Studio,906.3333333333334,3,52423cbd8bbd95e59e8b6a50
Liberty Donut & Coffee Shop,Coffee Shop,754.5,4,4bb62b326edc76b05d80301c
Master Coffee Shop,Food,920.25,4,4f3251d219836c91c7cc12e0
Mr. Q's Chinese Restaurant,Chinese Restaurant,747.0,4,4b9d6b45f964a52078ab36e3
No. 8 Chinese Restaurant,Chinese Restaurant,1026.6666666666667,3,4ca29134554b236a517f1f48
Royal Coach Diner,Diner,862.3333333333334,3,4b60aaa3f964a5200bf329e3
Zymi Restaurant & Pizza,Eastern European Restaurant,924.6666666666666,3,4f2dd427e4b0479649cbcc52
Internacional Restaurant & Deli,Spanish Restaurant,685.3333333333334,3,4d33a27772a8b1f733b4a9d0
El New Imperial Restaurant,Spanish Restaurant,701.3333333333334,3,5a81e201a9e4020bd3062934
Steven Restaurant,Restaurant,1032.0,3,4d33b64cc75a6ea8a5ac19ae
Allerton Dental - Robert Garfinkel DDS,Dentist's Office,706.0,3,4e1c678aaeb7204c12692ce9
La Estrella Bar & Restaurant,Mexican Restaurant,472.0,2,4e4cf8fcbd413c4cc66da881
Smile Restaurant,Racetrack,757.0,3,4d683ab99968236a39286ea9
Latin Fusion Restaurant,Mexican Restaurant,738.0,3,5812fc3c38fa1c0b185e01ec
Manny's Restaurant,Food,807.6666666666666,3,4f328fb519836c91c7e3d555
Century,Chinese Restaurant,624.0,2,4dd8885bd22d38ef4304eaf5
New Boe Sun Chinese Restaurant,Bakery,799.0,3,4cfd7734c671721ecbf3cd18
Number 8 Chinese,Chinese Restaurant,1022.6666666666666,3,4c648b8894160f47bd212d17
Feroza's Roti Shop,Caribbean Restaurant,574.0,2,4c07e7f97e3fc9280676ef82
H.I.M. Ital Health Food Market,Caribbean Restaurant,707.3333333333334,3,4ba29ed3f964a520e90938e3
Bags Soulfood Restaurant,Food,615.0,2,4f32309c19836c91c7bef95c
Aunt PS Restaurant,Food,439.5,2,4f32822619836c91c7dea79b
Izucar's Bakery & Restaurant,Bakery,587.0,2,4e4cf8febd413c4cc66da897
La Luna Restaurant,Restaurant,920.3333333333334,3,4e4cf909bd413c4cc66da8f2
Golden China,Chinese Restaurant,768.0,3,4e4df7a6bd4101d0d79f46dd
K & Q Restaurant,Chinese Restaurant,576.0,2,4e4cf8fdbd413c4cc66da88c
Napolitana Pizza and Restaurant,Pizza Place,739.0,4,58131bd838fa8e786e4c8d2f
Allerton Restaurant,American Restaurant,554.0,2,4c8510a72f1c236a6b025143
Caridad Restaurant at Kingsbridge,Latin American Restaurant,912.3333333333334,3,5143a0d5e4b087df70ee760c
Mandarin Wok,Chinese Restaurant,1025.0,3,4c0d75d37189c928500bd7b6
El Bandido Restaurant,Food,848.3333333333334,3,4f32a08a19836c91c7ea2a17
Los Compis Restaurant,Food,1021.3333333333334,3,4f328e5b19836c91c7e354c0
JR Primos Restaurant,Spanish Restaurant,719.0,2,4c728a7813228cfa47432b65
Mister Taco Mexican Restaurant,Mexican Restaurant,981.0,3,4e4cf8f3bd413c4cc66da822
Venice Pizzeria and Restaurant,Food,750.75,4,4f3260d119836c91c7d1e9a5
Tana Thai Restaurant,Thai Restaurant,634.3333333333334,3,57097b8b498e5431176ca914
Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,Food,782.3333333333334,3,4e0bbed21f6e04f464edd00b
Cosinita Restaurante,Mexican Restaurant,1031.0,2,4cc861475b7aa1431d34357d
National Restaurant & Coffee,Diner,820.3333333333334,3,4b78a508f964a520b4db2ee3
Montezuma Mexican Restaurant,Mexican Restaurant,772.6666666666666,3,4b403740f964a520e8b625e3
Bedford Cafe Restaurant,Diner,830.3333333333334,3,4baedf9ff964a520c0de3be3
New Capital Restaurant,Diner,750.3333333333334,3,4c6aebf4599fbe9a3282913f
Shalon Restaurant,Spanish Restaurant,758.0,3,4e4d0392bd413c4cc66dfde5
Restaurant Del Prado,American Restaurant,815.3333333333334,3,519c2324498e7d16cb98d993
Lucky Star Chinese Restaurant,Chinese Restaurant,581.0,2,4d965fd061a3a1cde4989a42
Yu Hua Restaurant,Chinese Restaurant,787.0,3,4c7851e03badb1f7137c4b54
Mei Chung Mei Restaurant,Chinese Restaurant,645.0,3,4e4ddf73bd4101d0d79d3e37
Tropical Island Restaurant,Spanish Restaurant,525.0,2,4e6181a8b993678bb5fab244
Perista Coffee Shop,Coffee Shop,784.0,3,5156f35be4b0dc046e1af723
Sabroso Mangu Restaurant Sporta Bar,Bar,573.5,2,4bccb795937ca59331a2ab92
La Caridad,Latin American Restaurant,610.5,2,4bbe1149078095214562db91
Nicey Nice Jamaican Restaurant,Caribbean Restaurant,753.3333333333334,3,4f650e39e4b014afebc20338
Land & Sea Restaurant,Seafood Restaurant,715.75,4,4b9c9c6af964a520b27236e3
Hing Wang Chinese Restaurant,Chinese Restaurant,819.0,4,4e4d037fbd413c4cc66dfd25
Red Star Chinese Restaurant,Chinese Restaurant,720.5,2,4f325f9919836c91c7d16eed
Luen Hing Chinese Restaurant,Chinese Restaurant,631.6666666666666,3,4e3caa5e483b04e17a8c6a6d
Dominican Bakery Restaurant,Bakery,630.0,2,4f3270b019836c91c7d8042f
Tazmohol Indian Restaurant,Indian Restaurant,656.0,3,4e4ddf74bd4101d0d79d3e42
Choi Yuan - Chinese Restaurant,Chinese Restaurant,821.6666666666666,3,4e2e08021838f1c552b6b8eb
Diamante Poblano 1 Bar & Restaurant,Restaurant,800.6666666666666,3,4e4cfe97bd413c4cc66dd664
D'Maria Restaurant,Italian Restaurant,818.5,4,4e4d0380bd413c4cc66dfd30
National Coffee Shop,Coffee Shop,817.0,3,4fe48299e4b06b1c063a2c33
New Yung Hong Chinese Restaurant,Chinese Restaurant,664.3333333333334,3,4d38f278bb0d721ed81459e3
Coffee Cart,Breakfast Spot,767.25,4,50bf6001e4b068101192a373
China Wok,Chinese Restaurant,774.0,2,4c8fd3f9160ea0933792d1fc
El Sonido Del Tren Restaurant,Bar,826.0,3,4e4cfe88bd413c4cc66dd5d1
Lin Home Chinese Restaurant,Asian Restaurant,846.3333333333334,3,4ce2c91e94c3b60ca60c7eea
Bus Stop Convenience Store,Deli / Bodega,742.25,4,4df96fe0b0fb0401c7f57c23
Mi Suena,Bar,940.0,1,4bc498c1abf49521e43dc593
El Mangu Sabroso Restaurant,Spanish Restaurant,274.0,1,515f13c1e4b01978cff865be
El Puente Restaurant Bar & Grill,Caribbean Restaurant,689.6666666666666,3,51ec98a1498e77b02a6d392b
Golden City Chinese Restaurant,Chinese Restaurant,730.5,4,4e4ddf7cbd4101d0d79d3f04
Mirador Restaurant,Mexican Restaurant,347.0,1,512bb489e4b092e603529c5b
Montezuma Restaurant,Mexican Restaurant,280.0,1,4ee3f973f9abfc72263d490f
El Valle Restaurant Sport Bar,Spanish Restaurant,798.0,3,4d4844ff551db1f78b4fa130
Number One Restaurant,Food,285.0,1,4f328ab019836c91c7e1ed5b
Kingsbridge Coffee Shop & Deli,Coffee Shop,768.0,2,4dad975dfa8cf64d804b25e9
La Cocina Restaurant,Mexican Restaurant,766.0,2,4e4d0394bd413c4cc66dfdfb
Fordham Restaurant,Diner,687.6666666666666,3,4b954545f964a5203c9934e3
Picante Picante Mexican Restaurant,Mexican Restaurant,647.0,3,4ce81d330f196dcb5d2b43ae
Total Blend Restaurant,Restaurant,502.0,1,4e4d03b4bd413c4cc66dff1b
China Wang,Chinese Restaurant,782.25,4,4b7f2f48f964a520561d30e3
Foo Hing Restaurant,Chinese Restaurant,693.6666666666666,3,4c9e155754c8a1cdb0d6894b
Caridad Spanish Restaurant,Spanish Restaurant,543.0,2,4e3448cd6284ea7e10f38a0f
Pollo Sabroso,Spanish Restaurant,682.5,2,4d5dc3eb29ef236a77b48459
Mei Mei Restaurant,Food,675.0,2,4f32956119836c91c7e5ffce
Fordham Shopping District,Miscellaneous Shop,1050.5,2,4e1c7f45c65bc4a776bb570a
C B Finger Licking Jamaican and West Indian Restaurant,Food,85.0,1,4f32549519836c91c7cd23e2
Golden Bird Chinese Food,Chinese Restaurant,607.5,2,4aefaffff964a520e3d921e3
Latoya's Coffee Shop,Coffee Shop,622.5,2,4f32795419836c91c7db4d12
"Caribbean American Ent. Bar, Lounge & Restaurant",Bar,580.0,2,4f5afa50e4b04fe10d6a30a5
Deganine Restaurant,Food,112.0,1,4f32500419836c91c7cb5bad
Breeze's Jamaican Restaurant,Caribbean Restaurant,646.75,4,4e33140eb0fb17f64f7edaac
Choices Carribean Restaurant,Food,141.0,1,4f32347119836c91c7c07b2d
Kreyol Flavor Bakery & Restaurant,Caribbean Restaurant,914.5,4,50b91d3de4b0802eb8488f39
Tonel Restaurant & Lounge,Lounge,781.6666666666666,3,51bbb5b3498ef9c24450297b
Siu's Restaurant,Chinese Restaurant,1046.0,4,4d3b0c6d1fc36dcbbc206df5
Kal's Bakery & Restaurant,Caribbean Restaurant,980.3333333333334,3,4c0c025ca1b32d7fa0e49bf0
Exquisite Delight,Caribbean Restaurant,704.5,2,4b53503bf964a520d29627e3
Spice Island Tropical Restaurant,Food,185.0,1,4f329fc219836c91c7e9dea1
Angelo's Pizza,Pizza Place,625.5,4,4ba7da81f964a5200fb939e3
Village Restaurant,Food,208.0,1,4f32117319833175d60d5a5f
Fork Hold Restaurant & Bar,Bar,782.6666666666666,3,4f721dc0e4b02918ecf4d96f
Rolphe and Margaret Coffee,Coffee Shop,775.0,4,4f320c7c19833175d60b63c7
Bake & Things Restaurant,Caribbean Restaurant,908.0,2,4be36a22d27a20a12c41925b
C & J Jamaican Restaurant,Caribbean Restaurant,810.25,4,4ba8b0a8f964a5203fe739e3
C & C Restaurant,Caribbean Restaurant,782.0,3,4feb980de4b008a76813d0a3
La Gaiete Restaurant,Food,256.0,1,4f32244b19836c91c7ba3e7e
D&P Restaurant,African Restaurant,908.5,2,4d975b0b0caaa143501b90b3
Banana Boat Restaurant,Caribbean Restaurant,643.25,4,55cf6fd5498ed97f45d66288
Wing Hing Chinese Restaurant,Chinese Restaurant,781.6666666666666,3,4cfb1dce2d80a143d6a749d8
New Chung Me,Chinese Restaurant,891.6666666666666,3,4d018c1c25b13704bd53c276
Subway,Sandwich Place,260.0,1,4dc0458593a0b5a15628550e
Top Taste Restaurant,Caribbean Restaurant,607.5,2,4e7dd2d7d3e3294a67bcd8e8
China Dragon Restaurant,Chinese Restaurant,783.0,4,4b898cbcf964a520f14032e3
Finger Licking Restaurant and Bakery,Bakery,725.5,2,4f323d5a19836c91c7c3f347
La Verite Restaurant,Food,726.0,2,4f44878f19836ed00194b511
Coffee & Donut Cart,Food Truck,953.0,3,4ea7e1bd9adfcc4eb0b97442
Taste of China Restaurant,Chinese Restaurant,962.75,4,4cfef9c3f1605481e9ce96ea
Pearlys Jamaican Restaurant,Food,742.0,2,4f438c8f19834bc91f57736f
Paradise Restaurant,Food,374.0,1,4f324c6019836c91c7c9efe6
La Deesse Restaurant,Food,749.5,2,4f32989319836c91c7e731d4
Soldiers Jamaican,Caribbean Restaurant,751.0,2,4cd4918576ab721eacf3676a
Libon Restaurant,Food,765.5,2,4f3289cb19836c91c7e1968a
Cathedral Restaurant,Caribbean Restaurant,891.5,2,4f949906e4b0e90bfcb6ea7d
Annettes Restaurant,Food,461.0,1,4f32047919833175d60a1dc3
Good friends,Chinese Restaurant,716.5,2,4cec6a0613aea143d4f2609f
Zen's Caribbean Restaurant,Caribbean Restaurant,451.0,1,4cbf468f020d4688297a6138
El Buen Gusto,Spanish Restaurant,765.25,4,4c3ce41815cb1b8d4d3c7bdc
Macky's Restaurant and Bakery,Food,613.0,1,4f44b01e19836ed00195d6b0
Andy's Restaurant,Food,920.5,2,4f321b2519836c91c7b676d1
Fish Yard Restaurant,Food,547.0,1,4f32721319836c91c7d88db5
El Rincon Restaurant & Grill,Spanish Restaurant,767.5,2,4eca758f0aaf9c3ccfc72fbf
Peking Chinese Restaurant,Chinese Restaurant,541.0,1,4da3d1e0c6e96ea80e30f15d
Quezada  Restaurant,Spanish Restaurant,730.75,4,50d1e1bbe4b0faa00ae867d9
Family Stylez Restaurant,Caribbean Restaurant,555.0,1,55962573498e4220d728565d
Carmine’s Italian Restaurant,Italian Restaurant,870.0,4,3fd66200f964a5209ee81ee3
Best Bagel & Coffee,Bagel Shop,853.0,5,4b3a52ccf964a520a36425e3
Andrews Coffee Shop,Diner,842.8,5,4bf5663994af2d7f15a93b72
L'ybane Restaurant,Cocktail Bar,793.0,3,4c1d4eff63750f47bc12b867
Gregorys Coffee,Coffee Shop,944.0,6,4ff2459fe4b0a148f89af102
Empire Coffee & Tea,Coffee Shop,763.5,4,3fd66200f964a52093e81ee3
Red Eye Coffee,Coffee Shop,662.0,3,57640680498e0b22e4e6c060
Romeo and Juliet Coffee,Coffee Shop,360.0,2,526d9114498ec8efda93fcce
Gregorys Coffee,Coffee Shop,830.2,5,4c24b32cf7ced13a0b33236d
Joe The Art of Coffee,Coffee Shop,715.0,2,49c192c5f964a520b6551fe3
Molly Wee Pub & Restaurant,Pub,852.25,4,3fd66200f964a520b9e31ee3
McGarry's Bar & Restaurant,Bar,671.0,3,4a5fa3caf964a520f9bf1fe3
Gregorys Coffee,Café,930.2,5,56229913498efe46cf97581f
Maggie Reilly's Pub & Restaurant,Irish Pub,835.75,4,5143b932e4b0b3bb9b062255
The Triple Crown Ale House & Restaurant,Pub,937.4,5,41366280f964a520ce1a1fe3
Cheetah's Gentlemen's Club & Restaurant,Strip Club,831.75,4,4e5f1cc9fa768fe5f2d11032
Optimistic Coffee,Coffee Shop,741.75,4,594406037dc9e17127add965
Niles NYC Bar & Restaurant,Hotel Bar,932.8,5,4c0d1c8f63c3ef3bcaf1a693
Jack's Restaurant and Bar,American Restaurant,838.4,5,4abbfd6af964a520d28520e3
Starbucks,Coffee Shop,643.5,2,520e0f34498e1c964d2c9ee6
Smith's Bar & Restaurant,Bar,776.0,3,54fa5f1f498eb438256cc977
The Jolly Goat Coffee Bar,Coffee Shop,914.0,3,53bad291498e3c01b5629fe8
Restaurant Row,Other Great Outdoors,802.0,2,4c2657eff1272d7f4b6a86c5
Gregorys Coffee,Café,822.2,5,591c50dba9e4021d1d8029a1
Weekend Coffee Shop & Restaurant,Coffee Shop,777.3333333333334,3,4e4e4acdbd4101d0d7a6ff7f
PAPER coffee,Coffee Shop,1010.0,6,59ac2ec6fdb9a734dd847025
R/GA Coffee Bar 318,Café,581.0,2,4f22cf7e10814c73685565f8
Buenavista Restaurant & Bar,Restaurant,443.5,2,5bc7c23fa8eb60002c60c349
Cosmic Coffee Shop And Restaurant,Coffee Shop,800.3333333333334,3,4e4e4ad7bd4101d0d7a70059
Think Coffee,Coffee Shop,394.0,2,5573514c498eef85af11dcf5
Champion Coffee,Coffee Shop,540.0,2,5b576a7b625a66002c930db5
42nd Street Restaurant and Pizza,American Restaurant,497.5,2,4cab7765d971b1f751422be1
Old Country Coffee,Café,280.0,1,5758771d498ecbe6c8cc39c5
Carragher’s Pub & Restaurant,Pub,836.5,2,55ce6f45498efe2631b305b0
Seattle's Best Coffee,Coffee Shop,665.5,2,4bb51053ef159c74c33674f7
Corvo Coffee,Coffee Shop,690.0,2,59d10f3ba2c00b1e9f555eeb
Coffee Cart 37th and 7th,Food Truck,970.0,2,4bb2048bf964a52050b23ce3
Gregorys Coffee,Coffee Shop,644.5,2,59a7ff9415173e7402336a31
Coffee Cart (26th and 8th),Food Truck,874.0,2,4ea57189d3e32e6869397e70
Gregory's Coffee,Coffee Shop,766.0,1,56cb1c76cd10aa9183de4abd
Ramin's Coffee Stand,Coffee Shop,828.0,3,4c220e6caa8e9c74e35ef4d4
Tabata Noodle Restaurant,Noodle House,434.0,2,4e4bf6acd164d2bc73b4067e
St Kilda Coffee,Coffee Shop,690.5,2,576f011e498e9357ad0b337a
Think Coffee,Coffee Shop,509.0,1,55fc450a498ed76a0b227750
King’s Street Coffee,Coffee Shop,725.5,2,5a09b45b6dcf043c23d5ad4e
Starbucks,Coffee Shop,774.0,1,4ab26766f964a520146b20e3
The 39th Street Coffee Man,Food Truck,330.0,1,4f05b744be7bf2206f0a43bf
breakfast -coffee/muffin guy,Breakfast Spot,223.0,2,5194d92d498e5b5c10a9a0f4
Starbucks,Coffee Shop,755.0,1,4ab26682f964a520106b20e3
Joey's Coffee Shop,Coffee Shop,485.0,2,4bfd2c6db68d0f47d757e857
The Restaurant,Diner,376.0,1,4bc3260c4cdfc9b641e79621
Dana's Pizzeria & Restaurant,Pizza Place,173.0,1,4e4e41cebd4101d0d7a61df5
Jack's Coffee,Coffee Shop,768.0,2,4c01664d0bce20a1aaabf6c6
The Delicious Restaurant,Food Truck,757.0,3,4c671318f7a80f47e70ca07a
301 Chinese Resturant,Chinese Restaurant,516.0,1,4c72ad2bad69b60cb31b84b9
Best Caribbean Restaurant & Grill,Caribbean Restaurant,782.5,2,5b4ccc090d173f002cccd81d
A + A Asian Restaurant,Asian Restaurant,777.0,2,56db920b498eb40ceefa8e7e
Boardwalk Pizza,Pizza Place,683.3333333333334,3,516d9799e4b04a6c2cec40f0
Elegante's Pizzeria,Pizza Place,777.0,2,4b5b956af964a520d50829e3
Ralph's Diner,Breakfast Spot,712.0,2,4d67aac7052ea1cdffdd9c49
